Country,City,State,Postal Code,Region,DATE_VALID_STD,DOY_STD,MIN_TEMPERATURE_AIR_2M_F,AVG_TEMPERATURE_AIR_2M_F,MAX_TEMPERATURE_AIR_2M_F,MIN_TEMPERATURE_WETBULB_2M_F,AVG_TEMPERATURE_WETBULB_2M_F,MAX_TEMPERATURE_WETBULB_2M_F,MIN_TEMPERATURE_DEWPOINT_2M_F,AVG_TEMPERATURE_DEWPOINT_2M_F,MAX_TEMPERATURE_DEWPOINT_2M_F,MIN_TEMPERATURE_FEELSLIKE_2M_F,AVG_TEMPERATURE_FEELSLIKE_2M_F,MAX_TEMPERATURE_FEELSLIKE_2M_F,MIN_TEMPERATURE_WINDCHILL_2M_F,AVG_TEMPERATURE_WINDCHILL_2M_F,MAX_TEMPERATURE_WINDCHILL_2M_F,MIN_TEMPERATURE_HEATINDEX_2M_F,AVG_TEMPERATURE_HEATINDEX_2M_F,MAX_TEMPERATURE_HEATINDEX_2M_F,MIN_HUMIDITY_RELATIVE_2M_PCT,AVG_HUMIDITY_RELATIVE_2M_PCT,MAX_HUMIDITY_RELATIVE_2M_PCT,MIN_HUMIDITY_SPECIFIC_2M_GPKG,AVG_HUMIDITY_SPECIFIC_2M_GPKG,MAX_HUMIDITY_SPECIFIC_2M_GPKG,MIN_PRESSURE_2M_MB,AVG_PRESSURE_2M_MB,MAX_PRESSURE_2M_MB,MIN_PRESSURE_TENDENCY_2M_MB,AVG_PRESSURE_TENDENCY_2M_MB,MAX_PRESSURE_TENDENCY_2M_MB,MIN_PRESSURE_MEAN_SEA_LEVEL_MB,AVG_PRESSURE_MEAN_SEA_LEVEL_MB,MAX_PRESSURE_MEAN_SEA_LEVEL_MB,MIN_WIND_SPEED_10M_MPH,AVG_WIND_SPEED_10M_MPH,MAX_WIND_SPEED_10M_MPH,AVG_WIND_DIRECTION_10M_DEG,MIN_WIND_SPEED_80M_MPH,AVG_WIND_SPEED_80M_MPH,MAX_WIND_SPEED_80M_MPH,AVG_WIND_DIRECTION_80M_DEG,MIN_WIND_SPEED_100M_MPH,AVG_WIND_SPEED_100M_MPH,MAX_WIND_SPEED_100M_MPH,AVG_WIND_DIRECTION_100M_DEG,TOT_PRECIPITATION_IN,TOT_SNOWFALL_IN,TOT_SNOWDEPTH_IN,MIN_CLOUD_COVER_TOT_PCT,AVG_CLOUD_COVER_TOT_PCT,MAX_CLOUD_COVER_TOT_PCT,MIN_RADIATION_SOLAR_TOTAL_WPM2,AVG_RADIATION_SOLAR_TOTAL_WPM2,MAX_RADIATION_SOLAR_TOTAL_WPM2,TOT_RADIATION_SOLAR_TOTAL_WPM2
United States,Los Angeles,California,90049,West,04-02-2022,35,6.6,19.7,31.6,5.7,17.8,27.7,0.8,11.5,19.4,-4.9,10.8,23.9,-4.9,10.8,23.9,6.6,19.7,31.6,46,72,89,1,1.7,2.3,992.38,994.48,996.73,-0.9,0.1,0.7,1032.27,1034.82,1037.03,2.2,7.5,13.5,288,6.9,12.1,18.9,294,8.4,12.3,18.2,303,0.02,0.37,8.6,0,12,94,0,185.8,703,4460.4
United States,Los Angeles,California,90049,West,04-02-2022,35,19.1,25.9,34.5,18.2,24.1,30.7,15.7,19.9,25.1,6.1,16.3,27,6.1,16.3,27,19.1,25.9,34.5,60,78,87,1.9,2.3,2.8,1008.29,1012.67,1015.03,-0.4,0.3,1.2,1030.35,1035.08,1037.58,4.2,10.4,14.8,323,5.1,13.7,19.7,323,5.7,13.7,19.3,325,0,0,6.1,0,49,100,0,161.4,581.9,3872
United States,Los Angeles,California,90049,West,04-02-2022,35,-2.9,6.7,17.2,-3.4,5.7,14.8,-6.6,1.1,10.3,-8.7,-0.7,6.4,-8.7,-0.7,6.4,-2.9,6.7,17.2,58,78,84,0.7,1,1.5,989.58,993.6,996.71,-1.5,-0.1,1,1025.3,1029.02,1031.63,0,5.2,10.7,277,0.2,10.1,20.1,300,2.8,10.1,19.1,298,0,0,1.1,2,67,100,0,87.7,360.4,2104.5
United States,Los Angeles,California,90049,West,04-02-2022,35,19.7,26,34.8,18.8,24.3,31.3,16.4,20.4,26.1,9.8,19.3,30.6,9.8,19.3,30.6,19.7,26,34.8,58,80,89,2,2.3,3,1008.62,1013.31,1016.02,-0.6,0.3,1.3,1029.51,1034.45,1037.1,1.4,6.5,10.2,333,5.8,12.9,17.5,333,6.9,13.3,17.8,334,0,0,3.7,0,56,100,0,166.8,612.8,4003.7
United States,Los Angeles,California,90049,West,04-02-2022,35,5.8,15.3,25.7,4.3,12.6,22.1,-8.2,-2.9,9.7,-7,4,11.6,-7,4,11.6,5.8,15.3,25.7,25,46,62,0.6,0.9,1.5,985.28,987.88,990.32,-1,0,0.8,1029.66,1031.66,1033.76,3.7,10.3,20.2,314,7.2,17.3,26.1,296,7,17.9,26.6,293,0,0,0,0,30,100,0,146.7,597.5,3519.7
United States,Los Angeles,California,90049,West,04-02-2022,35,29.4,32.6,36.8,28.6,30.8,33.6,25.6,27.5,30.6,17.2,22.6,27.9,17.2,22.6,27.9,29.4,32.6,36.8,70,82,94,2.8,3.1,3.5,1025.04,1030.97,1035.87,-0.4,0.5,1.4,1026.18,1031.84,1036.81,9.5,14.7,19.8,334,16.1,19.4,25,337,16.2,19,23.5,339,0,0,0,100,100,100,0,58.6,229.4,1406.8
United States,Los Angeles,California,90008,West,05-02-2022,36,15.1,21.6,25.8,12.7,19.1,23,0.3,9.4,20,5.2,10.7,13.8,5.2,10.7,13.8,15.1,21.6,25.8,42,60,84,0.9,1.5,2.3,1008.19,1017.76,1028,-1,0.8,1.5,1014.5,1024.16,1033.74,4.9,10.8,15.5,331,11.6,18.4,23.9,328,10.7,17.2,22.3,327,0.01,0.11,0.3,0,50,100,0,141.4,570.1,3393.1
United States,Los Angeles,California,90008,West,05-02-2022,36,12.9,17.8,22,11.6,16.5,20.2,6.3,12.3,16.6,-0.9,6.9,13.5,-0.9,6.9,13.5,12.9,17.8,22,65,79,91,1.3,1.7,2,997.58,1000.78,1004.35,-1.2,0,0.9,1023.92,1028.32,1030.94,4.5,9.1,15.9,215,7.2,14.3,24,216,5.6,13.5,24.3,218,0.06,1.08,11.5,0,67,100,0,113.1,424.1,2714
United States,Los Angeles,California,90008,West,05-02-2022,36,64.2,72.5,81.2,63.2,67.9,71.3,62.6,65.7,68.1,64.2,73.6,83.9,64.2,72.5,81.2,64.2,73.6,83.9,60,80,95,11.9,13.4,14.5,1018.61,1020.24,1021.94,-0.8,0,0.6,1018.15,1019.92,1021.56,0,3.5,8.6,77,0.9,4.5,9.5,67,2.1,5.1,8.9,94,0,0,0,0,56,100,0,170.1,657.5,4083.2
United States,Oakland,California,94601,West,05-02-2022,36,26.4,31.8,34.9,23.6,28.5,33,13.3,19.9,31,21.4,24.7,28.1,21.4,24.7,28.1,26.4,31.8,34.9,43,62,88,1.7,2.3,3.6,1014.7,1023.76,1030.45,-0.5,0.7,1.7,1018.79,1027.68,1034.83,1.2,9.6,19.4,333,9.9,16.6,24.1,335,10.2,16.6,22.5,336,0,0,0,0,36,100,0,165.4,646.3,3970.5
United States,Philadelphia,Pennsylvania,19143,East,05-02-2022,36,30.3,38.1,46.5,27.1,33.5,42.3,19.2,23.9,37,27.6,33.1,42.1,27.6,33.1,42.1,30.3,38.1,46.5,41,58,70,2.2,2.8,4.7,994.5,1001.9,1005.76,-0.5,0.5,1.3,1019.23,1026.17,1030.56,2.8,7,11.8,16,5.2,11.9,17.5,17,5.7,11.4,16.6,14,0,0,0,0,19,100,0,178.9,657.8,4293.6
United States,Eagan,Minnesota,55122,Central,05-02-2022,36,27.2,34,43.6,25.4,30.2,36,14.8,20.7,29.2,17.6,27.2,40.3,17.6,27.2,40.3,27.2,34,43.6,32,61,90,1.9,2.5,3.4,988.35,989.89,991.66,-1,0.1,0.6,1025.16,1026.59,1028.24,1.5,9.2,16.5,325,6,13.2,20.5,335,6.1,12.8,19.9,337,0,0,0,0,30,100,0,194,735.2,4656
United States,Eagan,Minnesota,55122,Central,05-02-2022,36,27.1,34.4,44.8,25.5,30.5,36.9,14.4,21.2,29.2,17.9,28.4,43,17.9,28.4,43,27.1,34.4,44.8,30,62,90,1.8,2.5,3.4,989.33,991,992.88,-1,0.1,0.6,1025.01,1026.39,1028.08,1.1,8.1,15.9,320,4.3,12.9,20.9,331,5.5,12.9,20.8,334,0,0,0,0,29,100,0,192.8,732.7,4627.6
United States,Eagan,Minnesota,55122,Central,05-02-2022,36,7.3,14.4,19.4,7,13.7,17.9,5.8,11.4,13.7,1.7,9.2,16,1.7,9.2,16,7.3,14.4,19.4,76,88,96,1.3,1.6,1.8,980.03,986.05,988.87,-0.4,0.3,1.4,1024.8,1029.91,1032.69,0.2,3.4,5.9,281,2.9,9.1,14.3,277,3.7,9.2,14.1,278,0.03,0.65,13,0,70,100,0,130.5,547.1,3131.4
United States,New York City,New York,10011,East,05-02-2022,36,32.1,43,61.9,29,37.9,59.6,15.7,27.5,58.2,26.5,37.6,61.9,26.5,37.6,61.9,32.1,43,61.9,34,56,88,1.9,3.4,10.3,1013.09,1023.6,1030.31,-0.6,0.7,1.9,1015.81,1025.58,1032.34,3.6,10.5,16.8,351,10.9,16.5,22.2,356,11.8,16.7,23.4,356,0,0,0,0,39,100,0,186.1,708.8,4466.5
United States,New York City,New York,10011,East,05-02-2022,36,18.1,26.2,30.5,16.6,23.1,27.1,9.6,13.3,22.1,12.4,18.8,23.2,12.4,18.8,23.2,18.1,26.2,30.5,42,59,76,1.5,1.8,2.5,997.85,1006.14,1011.88,-0.6,0.6,2.2,1020.65,1027.99,1033.41,0,8.4,17.1,316,2.7,15.3,21.1,323,2.8,13.7,19.3,322,0,0,0,0,35,100,0,161.7,608.7,3880.6
United States,Kent,Washington,98031,West,05-02-2022,36,17.3,22.8,26.5,15.3,21.1,24.1,7.2,16.1,21.5,7.1,12.8,17,7.1,12.8,17,17.3,22.8,26.5,61,76,88,1.3,1.9,2.4,1012.48,1022.02,1032.27,-1.1,0.8,1.5,1015.43,1024.97,1034.24,4.6,10.1,16.1,323,9.6,16.1,24,324,9.4,15.7,21.9,325,0,0,0.4,0,66,100,0,143.9,589.3,3453.7
United States,Kent,Washington,98031,West,05-02-2022,36,32.6,40.6,50.9,30.9,36.3,41.8,21.4,28.2,37,25.7,36.1,48.3,25.7,36.1,48.3,32.6,40.6,50.9,32,65,90,2.4,3.3,4.6,1013.26,1014.79,1016.81,-0.9,0.1,0.8,1024.37,1026.71,1028.84,0,7.4,12.5,356,7.4,13.4,19.7,4,7.9,13.5,19.6,3,0,0,0,0,33,100,0,204.5,766.7,4907.4
United States,Kent,Washington,98031,West,05-02-2022,36,26,29.9,32,22.8,26.2,29.3,10.5,15.1,24.7,16.1,21.1,23.5,16.1,21.1,23.5,26,29.9,32,42,54,76,1.5,1.9,2.8,1011.03,1019.6,1025.97,-0.5,0.7,1.7,1019.35,1027.98,1034.88,3.9,10.7,18,327,7.6,15.9,22.4,326,5.8,15.1,21.1,327,0,0,0,0,38,100,0,158.8,604.3,3812.7
United States,Kent,Washington,98031,West,05-02-2022,36,18.9,23.5,26.5,17,21.4,24.6,9.9,15.2,22.8,8.9,13.1,17.8,8.9,13.1,17.8,18.9,23.5,26.5,59,71,90,1.4,1.9,2.6,1015.42,1024.83,1034.73,-0.6,0.8,1.5,1015.85,1025.41,1034.45,5.3,10.8,16.2,320,8.8,16,22.8,321,6.7,15.1,21,322,0.01,0.1,0.4,0,65,100,0,152.5,582.2,3660.6
United States,Los Angeles,California,90049,West,05-02-2022,36,16.6,22.6,26.3,15.3,20.4,25.2,7.7,13.5,22.9,6.4,13,18.4,6.4,13,18.4,16.6,22.6,26.3,51,68,89,1.4,1.8,2.6,986.75,995.17,1001.84,-0.5,0.6,1.8,1018.89,1027.63,1034.37,0.8,11.1,21.8,318,2.2,16.3,26.6,321,2.9,15.7,24,322,0,0,0,0,53,100,0,147.8,600.3,3548
United States,Los Angeles,California,90049,West,05-02-2022,36,21.2,27,30.7,19.3,24.2,29.1,12.3,16.2,26.2,12.2,18,22.8,12.2,18,22.8,21.2,27,30.7,50,64,83,1.6,2,3,1003.3,1011.8,1018.16,-0.4,0.6,1.8,1019.35,1027.95,1034.62,1.8,10.4,17.1,311,5.2,16.4,25.3,322,4.7,16.1,24.5,323,0,0,0,0,51,100,0,147.8,598,3546.6
United States,New York City,New York,10011,East,05-02-2022,36,3.9,15.1,24.5,3.4,13.7,22,1.2,9.1,15.1,-3,6.3,14.9,-3,6.3,14.9,3.9,15.1,24.5,60,78,93,1,1.5,1.9,995.02,998.55,1001.98,-1.5,0,0.9,1023.54,1027.64,1030.46,0.2,7.5,16.6,179,2.2,10.6,21.9,177,1.8,9.9,21.4,181,0,0,9.5,6,75,100,0,83.8,324.7,2010.4
United States,Lafayette,Louisiana,70506,South,05-02-2022,36,51.7,56,65.8,48.5,53.5,63.1,45.2,51.4,61.7,47.7,54.1,65.8,47.7,54.1,65.8,51.7,56,65.8,75,85,95,6.3,8.1,11.6,1019.6,1022.89,1025.18,-0.7,0.1,1,1019.66,1023.18,1025.26,0.1,7.9,13.8,355,4.4,14.4,18.5,356,6.2,14.8,17.5,359,0.13,0,0,95,100,100,0,83.7,458.1,2009.3
United States,Cleveland,Ohio,44105,East,05-02-2022,36,29.5,36.6,42.4,25.9,31.8,38.6,16.2,20.7,33.4,25.5,31.9,40.1,25.5,31.9,40.1,29.5,36.6,42.4,38,53,71,2,2.4,4.1,989.87,997,1000.92,-0.5,0.5,1.2,1019.57,1025.99,1030.22,2.8,6.1,10.7,10,4.4,11.3,16.9,13,4.8,10.5,16.3,9,0,0,0,0,17,95,0,177.4,679,4258
United States,Cleveland,Ohio,44105,East,05-02-2022,36,9.6,14.4,18.3,9,13.5,16.9,6.8,10.6,12.9,1.8,7.7,14.6,1.8,7.7,14.6,9.6,14.4,18.3,78,85,92,1.3,1.5,1.7,1000.91,1004.57,1007.12,-0.7,0.1,1.1,1027.06,1029.83,1031.37,0.2,4.5,8.2,200,6.7,12,21.2,219,6.1,10.3,18.6,217,0,0,12.2,0,54,100,0,126.8,532.7,3043.5
United States,Cleveland,Ohio,44105,East,13-03-2022,72,22.2,36.8,51.2,19.3,32.2,42.7,9.2,23.3,31.2,9.8,30.1,46.6,9.8,30.1,46.6,22.2,36.8,51.2,40,59,79,1.5,2.8,3.7,983.07,986.67,991.64,-1.9,0.1,1.1,1010.92,1014.19,1017.81,2,10.2,15.6,246,6.7,15.4,23.4,236,7.4,15.6,23.2,238,0.01,0.06,0.1,0,65,100,0,203.9,731.3,4893.6
United States,Cleveland,Ohio,44105,East,13-03-2022,72,41,53.6,65.1,34.4,43.8,51.4,17.4,23.3,40,34.5,50,65.1,34.5,50,65.1,41,53.6,65.1,19,32,62,2.1,2.8,5.3,996.47,1000.05,1004.05,-1.4,-0.3,0.5,1017.75,1021.76,1025.49,10.5,15.8,21.1,174,16.7,20.7,24.9,177,15.8,19,22.7,180,0,0,0,0,10,97,0,269.1,908.5,6460.1
United States,Cleveland,Ohio,44105,East,13-03-2022,72,26.4,41.7,59.6,25.3,36.2,47.5,23.3,27.1,30.1,21.7,36.2,56.4,21.7,36.2,56.4,26.4,41.7,59.6,29,60,88,2.8,3.3,3.8,940.16,944.06,946.95,-1.7,-0.1,0.9,1004.5,1008.27,1011.19,2.3,12.9,26,116,1,15.7,27.2,113,3.6,13.7,22.7,114,0,0,0,0,62,100,0,183.9,717,4413.3
United States,Cleveland,Ohio,44105,East,13-03-2022,72,23.1,41.1,59.2,22.1,35.3,47.7,12.1,20.4,29.4,20.7,40.1,58.1,20.7,40.1,58.1,23.1,41.1,59.2,18,51,87,1.6,2.4,3.4,1011.77,1014.19,1016.98,-1.6,-0.1,0.8,1025.8,1028.4,1031.51,0.1,3.1,7.8,177,2.6,8,18.6,166,3.2,7.7,19.8,169,0,0,0,0,0,1,0,271.3,914.5,6510.2
United States,Cleveland,Ohio,44105,East,13-03-2022,72,32,46.6,59.6,30.4,40.5,48.2,24,30,41.8,30.4,45.1,57.9,30.4,45.1,57.9,32,46.6,59.6,26,57,83,2.7,3.5,5.5,1024.26,1027.84,1030.79,-1.4,-0.2,0.7,1024.47,1027.78,1031.13,0.2,4.9,10.2,138,7.1,10.4,15.4,133,5.4,9.4,13.8,139,0,0,0,0,1,14,0,277.5,934.4,6660.4
United States,Tigard,Oregon,97224,West,13-03-2022,72,25.4,36.4,47.8,22.8,32.3,40.6,13.3,24.8,30.2,16,32,42.9,16,32,42.9,25.4,36.4,47.8,48,63,80,1.8,2.9,3.6,980.85,985.81,991.16,-0.8,0.4,1,1006.84,1012.23,1016.93,0.1,6.7,13.7,270,1.7,11.7,19.8,275,1.5,10.7,19.3,277,0,0,0,0,61,100,0,190.2,669.7,4563.6
United States,Tigard,Oregon,97224,West,13-03-2022,72,33.1,51.9,69,28,42.4,53.9,10.3,23.8,32.8,25.3,48.3,69,25.3,48.3,69,33.1,51.9,69,20,35,48,1.5,2.8,4,995,996.81,999.21,-1.1,-0.1,0.9,1016.19,1018.18,1020.34,2.7,9.4,13,217,6.2,16,21.5,211,6.7,15.4,20.2,216,0,0,0,0,16,100,0,236.1,804.1,5666.8
United States,Tigard,Oregon,97224,West,13-03-2022,72,37.9,51.8,65.3,32.3,42.4,52,12.4,19.2,31.8,30.5,48,65.3,30.5,48,65.3,37.9,51.8,65.3,14,31,49,1.7,2.3,3.8,987.57,991.14,994.78,-1.4,-0.3,0.5,1017.01,1020.77,1024.42,8.9,14.2,19.5,186,17.7,21.3,24.5,185,15.7,20.3,24.3,187,0,0,0,0,5,80,0,266.6,899.6,6397.6
United States,Washington,District of Columbia,20016,East,13-03-2022,72,31.5,51.2,67.9,28,41.4,53.3,14,17.6,21.3,28.5,47.5,67.9,28.5,47.5,67.9,31.5,51.2,67.9,13,29,63,1.9,2.2,2.6,946.35,949.82,953.36,-1.6,-0.3,0.6,1007.65,1011.86,1015.6,2.6,16.3,26.4,183,14.3,26.4,35.6,190,14.6,24.2,32,193,0,0,0,0,0,1,0,248.7,840.3,5969.2
United States,Washington,District of Columbia,20016,East,13-03-2022,72,30,44.1,61,28,37.9,48.7,22,27.5,32.2,22.6,40.3,61,22.6,40.3,61,30,44.1,61,28,56,81,2.6,3.3,4,970.09,972.34,974.72,-1,0.1,1.1,1009.96,1012.42,1015.29,1.5,7.6,18.2,192,3.6,15.5,29.8,191,3,14.3,30,208,0,0,0,0,12,100,0,223.1,757.8,5353.8
United States,Washington,District of Columbia,20016,East,13-03-2022,72,28.5,50.4,71,24.2,41,56.9,8.7,12,21.1,19.8,46.5,71,19.8,46.5,71,28.5,50.4,71,9,25,46,1.5,1.7,2.5,964.32,968.79,973.13,-1.5,-0.4,0.6,1010.88,1015.74,1020.02,6.4,14.8,26.8,173,19,25.1,32.2,183,15.5,23,30.9,187,0,0,0,0,8,82,0,269.8,911,6476.3
United States,Washington,District of Columbia,20016,East,13-03-2022,72,33.5,50.3,64.2,30.4,42.4,51.1,23.5,29.3,41.2,28.8,48.3,64.2,28.8,48.3,64.2,33.5,50.3,64.2,27,47,70,2.7,3.5,5.5,1004.62,1007.93,1011.3,-1.5,-0.3,0.6,1020.06,1024.05,1027.83,2.1,8.2,15.6,175,14,18.4,21.9,176,15,18.9,23.8,178,0,0,0,0,7,79,0,270.3,911.3,6487.7
United States,Skokie,Illinois,60076,Central,13-03-2022,72,33.2,50.1,64,29,41.8,50.7,17.1,26,43.4,26.5,46.6,64,26.5,46.6,64,33.2,50.1,64,21,42,75,2,3.2,6,995.59,999.35,1003.21,-1.4,-0.3,0.5,1018.92,1023.26,1027.12,4.5,13.1,20.4,174,17.1,19.9,23.2,180,12.3,17.7,21.3,178,0,0,0,0,10,86,0,269.7,907.5,6472.9
United States,Seattle,Washington,98115,West,13-03-2022,72,34.5,52.9,68.9,29.5,43.1,55.4,10.1,16.5,31.6,29.3,49.6,68.9,29.3,49.6,68.9,34.5,52.9,68.9,10,27,46,1.6,2.1,3.8,983.33,987.38,991.3,-1.6,-0.3,0.6,1014.38,1018.85,1022.83,5.9,13.9,23,181,21.5,25.2,30,182,21.4,25.4,30,183,0,0,0,0,6,68,0,271.4,916.3,6512.8
United States,Seattle,Washington,98115,West,13-03-2022,72,32.5,52,72.9,29.4,42.3,56.1,12.5,23.2,30.9,25.8,49.1,72.9,25.8,49.1,72.9,32.5,52,72.9,13,38,73,1.8,2.9,4,926.8,931.23,935.23,-1.5,-0.4,0.6,1003.54,1009.07,1013.62,3.3,10.4,18.5,178,1.3,18,29.5,187,1,16.2,26.9,192,0,0,0,0,5,100,0,242.9,820.2,5827.9
United States,Seattle,Washington,98115,West,13-03-2022,72,27.4,44.6,57,24.4,38.6,47.6,16.7,28.7,35.6,19.9,39.9,55.3,19.9,39.9,55.3,27.4,44.6,57,41,54,65,2,3.4,4.4,994.76,996.84,998.56,-1.3,0,1,1013.84,1015.76,1017.66,2.2,9.4,16.7,227,8,19.1,31.9,214,8.5,17.5,30.3,219,0,0,0.9,0,13,100,0,231.3,789.3,5551.4
United States,Philadelphia,Pennsylvania,19140,East,14-03-2022,73,18.7,30.9,41.6,17.1,27.7,35.7,12,20.4,24.6,13.6,26,36.6,13.6,26,36.6,18.7,30.9,41.6,48,65,77,1.6,2.4,2.8,1010.1,1012.01,1013.67,-0.9,0,0.9,1021.78,1023.99,1026.04,0.8,6.1,11.8,220,8.9,12.7,16.5,229,9.4,12.2,15.3,234,0,0,3.3,1,62,100,0,161.2,643.1,3869.6
United States,Philadelphia,Pennsylvania,19140,East,14-03-2022,73,26.5,42.8,60.5,24.7,36.8,48.3,20.3,26.5,31.9,21.9,40.8,60.5,21.9,40.8,60.5,26.5,42.8,60.5,27,56,81,2.4,3.1,3.9,987.74,989.44,992.31,-1,0,1.2,1023.62,1025.66,1028.48,0.9,4.5,8.8,207,9.4,14.1,17.1,208,10,12.7,15.4,213,0,0,2.4,0,46,100,0,224.2,777.5,5381.2
United States,Philadelphia,Pennsylvania,19143,East,14-03-2022,73,28.4,42.2,55.8,27.1,38.3,47.3,24.7,33.1,37.2,23.8,39.3,53.8,23.8,39.3,53.8,28.4,42.2,55.8,49,72,90,2.9,4.1,4.8,986.22,987.53,988.58,-0.6,0.1,0.8,1019.25,1021.11,1022.17,0.5,6.1,14.3,208,2.9,10.1,16.4,222,1.3,10,16.4,231,0,0,0,59,95,100,0,139,500.7,3337.7
United States,Philadelphia,Pennsylvania,19143,East,14-03-2022,73,51,64.3,75.7,49.3,58.7,65.1,47.5,55.1,60.1,48.2,63.9,77.9,48.2,63.7,75.7,51,64.6,77.9,53,74,93,6.8,9.2,10.9,1018.44,1020.63,1022.31,-1,-0.1,0.6,1023.01,1025.36,1027.78,4,8.8,13.8,65,8.2,14.5,18.1,69,11.4,14.9,17.4,72,0,0,0,3,61,100,0,198.6,810.1,4766.2
United States,San Francisco,California,94110,West,14-03-2022,73,19.3,31.4,41.6,18.1,28.4,35.3,14.3,21.9,30.4,17.4,27.7,36.2,17.4,27.7,36.2,19.3,31.4,41.6,43,70,89,1.8,2.5,3.5,1020.26,1022.08,1023.43,-0.9,0,1.1,1021.73,1024.21,1026.25,0.1,4.9,11.2,233,1.2,9.4,17.2,233,2.7,9.9,15.6,236,0,0,0.7,5,58,100,0,184.7,715.2,4431.8
United States,San Francisco,California,94110,West,14-03-2022,73,38.3,49.8,63.2,33.7,41.9,50.5,24.3,28.8,33.5,37.1,49.2,63.2,37.1,49.2,63.2,38.3,49.8,63.2,28,46,59,2.8,3.4,4.1,994.53,996.35,998.97,-1.1,0,0.7,1023.37,1025.25,1027.98,0.9,3.4,6.5,198,8.5,14.7,22,213,9.1,13,18.1,215,0,0,0,0,37,100,0,238.1,805.9,5714.5
United States,Seattle,Washington,98105,West,14-03-2022,73,22.3,38.7,51.4,22.2,34.6,43.5,21.9,28.2,33.5,16.4,35.6,47.3,16.4,35.6,47.3,22.3,38.7,51.4,46,67,98,2.6,3.4,4.2,966.89,969.41,971.59,-1.2,0.1,1,1021.04,1022.83,1025.21,0,5.3,11.5,206,13.1,16.4,20.9,229,11.3,15.3,20.2,233,0,0,8,0,84,100,0,146.7,588.7,3519.7
United States,Seattle,Washington,98105,West,14-03-2022,73,31,52.3,70,30.9,45.5,56,22.9,37.1,45.8,30.5,51.9,70,30.5,51.9,70,31,52.3,70,26,63,100,2.6,4.7,6.4,1018.15,1020.57,1023.12,-1.2,-0.1,1,1026.03,1028.77,1031.9,0,4.1,10,135,1.2,7.6,15.3,151,2,7.2,13.2,147,0,0,0,0,21,99,0,242.4,873.7,5819.2
United States,Seattle,Washington,98105,West,14-03-2022,73,31.5,41.9,54.2,30.1,38.3,46.9,27.7,33.6,38.7,27.2,38.7,52,27.2,38.7,52,31.5,41.9,54.2,53,74,91,3.2,4.1,5,992.98,994.01,996.09,-0.5,0.1,0.8,1018.92,1020.44,1022.12,1,6.4,13.9,183,2.1,10.7,17.3,192,2.7,9.3,13.6,197,0,0,0.4,72,99,100,0,111,358.1,2662.7
United States,Seattle,Washington,98105,West,14-03-2022,73,32.7,47.7,63,30.7,40.7,50.2,26.9,29.6,33,30.6,46.5,63,30.6,46.5,63,32.7,47.7,63,27,53,80,3.1,3.5,4,994.08,995.74,997.57,-0.8,0,0.7,1022.44,1024.06,1026.33,1,5.7,12.9,195,10.7,16.2,20.1,203,11.1,14.6,19.2,212,0,0,0,0,54,100,0,226.2,791.5,5428.5
United States,Seattle,Washington,98105,West,14-03-2022,73,26.8,42.4,61.3,25.5,36.9,49,22.2,28.2,34.8,20.3,39.7,61.3,20.3,39.7,61.3,26.8,42.4,61.3,31,62,85,2.7,3.5,4.5,951.23,953.47,956.28,-1.6,0,0.8,1024.81,1027.28,1030.59,0.3,4.3,7.5,192,4.7,10.6,16.1,203,4.2,9.8,15.8,217,0,0,0.6,0,17,100,0,245.7,823.7,5897.4
United States,Milwaukee,Wisconsin,53209,Central,14-03-2022,73,27.2,39.3,51.2,24.4,33.8,42.1,16.3,21.7,29.3,21.1,35.1,48.1,21.1,35.1,48.1,27.2,39.3,51.2,33,51,67,1.9,2.5,3.4,1019.47,1021.55,1023.53,-0.8,0,0.6,1023.09,1025.39,1027.66,2.8,6.4,11.7,240,10.7,14.6,19.1,241,10.9,13.9,18.7,242,0,0,0,0,56,100,0,168.4,648.1,4042.3
United States,Los Angeles,California,90045,West,14-03-2022,73,21.6,33.4,43.9,19.9,30,37.5,14.7,22.7,29.4,19.7,30.2,38.6,19.7,30.2,38.6,21.6,33.4,43.9,46,66,87,1.8,2.6,3.4,1022.03,1023.79,1025.27,-0.8,0,0.6,1021.94,1024.33,1026.38,0.3,4.8,10.7,243,9.6,12.5,16.4,237,10.4,11.9,14.1,240,0,0,0.4,0,62,100,0,165.3,712.8,3965.2
United States,Seattle,Washington,98115,West,14-03-2022,73,28.3,41.2,54.1,25.6,35.9,44.8,17.9,26.1,33.5,28.1,38.4,51.8,28.1,38.4,51.8,28.3,41.2,54.1,36,56,73,2.1,3,4,1019.32,1020.77,1022.96,-0.9,0,1,1024.86,1026.77,1029.13,0.4,5.6,9.4,226,3.6,10.3,17.5,223,5.8,11.5,19.1,229,0,0,0.2,0,36,100,0,228.4,779.8,5480.7
United States,Seattle,Washington,98115,West,08-02-2022,39,29.6,44.8,58.1,27.4,38.5,47.8,21.4,28.2,34.2,26.3,41.9,56.6,26.3,41.9,56.6,29.6,44.8,58.1,35,54,76,2.5,3.3,4.2,992.88,997.77,1001.74,-1.6,-0.4,0.6,1012.49,1018.35,1022.74,2.1,6.4,10,222,9.4,15.8,19.1,220,9,14.1,19.4,225,0,0,0,0,11,100,0,181.2,674.4,4347.1
